时间,开,高,低,收,成交量,成交额,涨跌,涨跌百分比,振幅,持仓量,ma1,ma2,ma3,ma4
2025/09/05 10:00,11.1179,11.1274,11.0231,11.0610,206852.0000,241510485.8600,-0.0663,-0.0060,0.0094,13.0000,11.1084,11.0980,11.1752,11.3450
2025/09/05 10:30,11.0610,11.0800,11.0421,11.0705,110449.0000,128861356.3600,0.0095,0.0009,0.0034,13.0000,11.1027,11.0913,11.1624,11.3349
2025/09/05 11:00,11.0705,11.0894,11.0515,11.0705,73189.0000,85500222.7800,0.0000,0.0000,0.0034,13.0000,11.0875,11.0913,11.1487,11.3242
2025/09/05 11:30,11.0610,11.0800,11.0515,11.0610,52356.0000,61105203.7600,-0.0095,-0.0009,0.0026,14.0000,11.0781,11.0857,11.1340,11.3133
2025/09/05 13:30,11.0610,11.0705,11.0421,11.0515,75339.0000,87879597.0000,-0.0095,-0.0009,0.0026,13.0000,11.0629,11.0857,11.1217,11.3035
2025/09/05 14:00,11.0515,11.0800,11.0421,11.0705,66223.0000,77279210.9200,0.0190,0.0017,0.0034,13.0000,11.0648,11.0866,11.1131,11.2942
2025/09/05 14:30,11.0610,11.1084,11.0610,11.0894,99433.0000,116288008.4100,0.0190,0.0017,0.0043,13.0000,11.0686,11.0857,11.1070,11.2852
2025/09/05 15:00,11.0894,11.1179,11.0894,11.1084,135821.0000,159123377.5800,0.0190,0.0017,0.0026,15.0000,11.0762,11.0819,11.1022,11.2766
2025/09/08 10:00,11.0989,11.1653,11.0705,11.1084,219306.0000,257475895.6400,0.0000,0.0000,0.0085,13.0000,11.0857,11.0819,11.0975,11.2695
2025/09/08 10:30,11.1084,11.1179,11.0800,11.0989,171789.0000,201208769.6400,-0.0095,-0.0009,0.0034,13.0000,11.0951,11.0790,11.0937,11.2634
2025/09/08 11:00,11.0989,11.1558,11.0894,11.0894,106389.0000,124889503.3500,-0.0095,-0.0009,0.0060,13.0000,11.0989,11.0819,11.0899,11.2572
2025/09/08 11:30,11.0989,11.1179,11.0894,11.1084,45454.0000,53243203.0000,0.0190,0.0017,0.0026,14.0000,11.1027,11.0857,11.0885,11.2518
2025/09/08 13:30,11.0989,11.1179,11.0705,11.0705,148748.0000,174016942.0000,-0.0379,-0.0034,0.0043,13.0000,11.0951,11.0857,11.0885,11.2460
2025/09/08 14:00,11.0800,11.0894,11.0610,11.0894,66664.0000,77890285.5900,0.0190,0.0017,0.0026,13.0000,11.0913,11.0885,11.0871,11.2406
2025/09/08 14:30,11.0894,11.1084,11.0800,11.0894,52172.0000,61076930.0000,0.0000,0.0000,0.0026,13.0000,11.0894,11.0923,11.0890,11.2343
2025/09/08 15:00,11.0989,11.1084,11.0800,11.0894,113909.0000,133253079.0600,-0.0000,-0.0000,0.0026,15.0000,11.0894,11.0942,11.0904,11.2288
2025/09/09 10:00,11.0989,11.1653,11.0894,11.1274,260253.0000,305523338.7900,0.0379,0.0034,0.0068,13.0000,11.0932,11.0980,11.0918,11.2247
2025/09/09 10:30,11.1179,11.1274,11.0989,11.1179,82644.0000,96894434.3200,-0.0095,-0.0009,0.0026,13.0000,11.1027,11.0989,11.0904,11.2204
2025/09/09 11:00,11.1179,11.1463,11.1084,11.1179,86151.0000,101191601.7800,0.0000,0.0000,0.0034,13.0000,11.1084,11.0999,11.0909,11.2155
2025/09/09 11:30,11.1274,11.1368,11.1084,11.1084,40698.0000,47756361.0000,-0.0095,-0.0009,0.0026,14.0000,11.1122,11.1008,11.0899,11.2098
2025/09/09 13:30,11.1179,11.1179,11.0800,11.0800,116008.0000,135854015.4000,-0.0284,-0.0026,0.0034,13.0000,11.1103,11.0999,11.0909,11.2016
2025/09/09 14:00,11.0800,11.0989,11.0705,11.0894,74999.0000,87693742.5400,0.0095,0.0009,0.0026,13.0000,11.1027,11.0980,11.0918,11.1948
2025/09/09 14:30,11.0800,11.1274,11.0705,11.1084,88291.0000,103451095.5300,0.0190,0.0017,0.0051,13.0000,11.1008,11.1018,11.0937,11.1893
2025/09/09 15:00,11.1179,11.1463,11.1084,11.1368,111495.0000,130915139.4200,0.0284,0.0026,0.0034,15.0000,11.1046,11.1065,11.0975,11.1845
2025/09/10 10:00,11.1274,11.1368,11.0989,11.1274,115902.0000,135911213.7200,-0.0095,-0.0009,0.0034,13.0000,11.1084,11.1103,11.1013,11.1798
2025/09/10 10:30,11.1274,11.1558,11.1084,11.1274,127619.0000,149950753.0000,0.0000,0.0000,0.0043,13.0000,11.1179,11.1141,11.1041,11.1744
2025/09/10 11:00,11.1274,11.1747,11.1179,11.1558,153420.0000,180444823.6000,0.0284,0.0026,0.0051,13.0000,11.1311,11.1169,11.1075,11.1694
2025/09/10 11:30,11.1463,11.1653,11.1274,11.1653,70644.0000,83137476.2200,0.0095,0.0008,0.0034,14.0000,11.1425,11.1217,11.1103,11.1651
2025/09/10 13:30,11.1653,11.1653,11.1274,11.1653,57115.0000,67173923.3800,0.0000,0.0000,0.0034,13.0000,11.1482,11.1264,11.1131,11.1624
2025/09/10 14:00,11.1558,11.1747,11.1558,11.1653,78116.0000,92016443.5700,0.0000,0.0000,0.0017,13.0000,11.1558,11.1321,11.1165,11.1597
2025/09/10 14:30,11.1558,11.1747,11.1558,11.1653,87418.0000,102970611.3600,0.0000,0.0000,0.0017,13.0000,11.1634,11.1406,11.1202,11.1572
2025/09/10 15:00,11.1747,11.1747,11.1463,11.1558,102434.0000,120564955.8000,-0.0095,-0.0008,0.0025,15.0000,11.1634,11.1473,11.1226,11.1558
2025/09/11 10:00,11.1558,11.1842,11.0989,11.1179,184308.0000,216685142.2500,-0.0379,-0.0034,0.0076,13.0000,11.1539,11.1482,11.1250,11.1537
2025/09/11 10:30,11.1274,11.1368,11.0989,11.1179,110496.0000,129557959.1200,0.0000,0.0000,0.0034,13.0000,11.1444,11.1463,11.1264,11.1517
2025/09/11 11:00,11.1274,11.1274,11.0989,11.1274,71786.0000,84121333.1100,0.0095,0.0009,0.0026,13.0000,11.1368,11.1463,11.1283,11.1493
2025/09/11 11:30,11.1274,11.1368,11.1084,11.1274,110872.0000,130045040.3000,0.0000,0.0000,0.0026,14.0000,11.1293,11.1463,11.1302,11.1469
2025/09/11 13:30,11.1179,11.1747,11.1179,11.1653,118209.0000,139018137.0400,0.0379,0.0034,0.0051,13.0000,11.1311,11.1473,11.1321,11.1450
2025/09/11 14:00,11.1653,11.1842,11.1558,11.1558,75880.0000,89412680.1500,-0.0095,-0.0008,0.0025,13.0000,11.1387,11.1463,11.1340,11.1427
2025/09/11 14:30,11.1653,11.1937,11.1558,11.1937,102199.0000,120516532.7900,0.0379,0.0034,0.0034,13.0000,11.1539,11.1492,11.1378,11.1414
2025/09/11 15:00,11.1842,11.2316,11.1747,11.2316,190182.0000,224877542.1400,0.0379,0.0034,0.0051,15.0000,11.1747,11.1558,11.1439,11.1400
2025/09/12 10:00,11.2127,11.2601,11.1937,11.2032,195415.0000,231365947.9300,-0.0284,-0.0025,0.0059,13.0000,11.1899,11.1596,11.1501,11.1387
2025/09/12 10:30,11.1937,11.2127,11.1747,11.1842,98926.0000,116777043.8000,-0.0190,-0.0017,0.0034,13.0000,11.1937,11.1624,11.1548,11.1364
2025/09/12 11:00,11.1937,11.2032,11.1747,11.1842,79060.0000,93335130.1800,0.0000,0.0000,0.0025,13.0000,11.1994,11.1691,11.1586,11.1337
2025/09/12 11:30,11.1842,11.1937,11.1653,11.1842,93643.0000,110414199.0100,0.0000,0.0000,0.0025,14.0000,11.1975,11.1757,11.1610,11.1308
2025/09/12 13:30,11.1747,11.1842,11.1463,11.1463,100708.0000,118602682.9100,-0.0379,-0.0034,0.0034,13.0000,11.1804,11.1776,11.1620,11.1283
2025/09/12 14:00,11.1463,11.1463,11.1084,11.1179,143944.0000,169010416.2800,-0.0284,-0.0026,0.0034,13.0000,11.1634,11.1766,11.1615,11.1263
2025/09/12 14:30,11.1179,11.1274,11.0894,11.0989,127350.0000,149205311.0000,-0.0190,-0.0017,0.0034,13.0000,11.1463,11.1700,11.1586,11.1244
2025/09/12 15:00,11.0989,11.1179,11.0989,11.1084,101339.0000,118738325.6500,0.0095,0.0009,0.0017,15.0000,11.1311,11.1653,11.1558,11.1228
2025/09/15 10:00,11.0894,11.0894,11.0421,11.0610,198173.0000,231417225.1800,-0.0474,-0.0043,0.0043,13.0000,11.1065,11.1520,11.1506,11.1204
2025/09/15 10:30,11.0610,11.0705,11.0515,11.0705,88695.0000,103462451.2400,0.0095,0.0009,0.0017,13.0000,11.0913,11.1359,11.1458,11.1187
2025/09/15 11:00,11.0610,11.0894,11.0610,11.0705,85035.0000,99389085.3600,0.0000,0.0000,0.0026,13.0000,11.0819,11.1226,11.1411,11.1171
2025/09/15 11:30,11.0705,11.1084,11.0705,11.0989,45720.0000,53488490.7400,0.0284,0.0026,0.0034,14.0000,11.0819,11.1141,11.1383,11.1165
2025/09/15 13:30,11.0894,11.0989,11.0515,11.0610,90087.0000,105190919.3400,-0.0379,-0.0034,0.0043,13.0000,11.0724,11.1018,11.1354,11.1163
2025/09/15 14:00,11.0610,11.0610,11.0421,11.0421,86523.0000,100886497.6600,-0.0190,-0.0017,0.0017,13.0000,11.0686,11.0875,11.1316,11.1150
2025/09/15 14:30,11.0421,11.0515,11.0231,11.0326,141901.0000,165151701.5300,-0.0095,-0.0009,0.0026,13.0000,11.0610,11.0762,11.1269,11.1147
2025/09/15 15:00,11.0326,11.0421,11.0231,11.0421,104253.0000,121361245.7900,0.0095,0.0009,0.0017,15.0000,11.0553,11.0686,11.1226,11.1144
2025/09/16 10:00,11.0515,11.0705,11.0041,11.0326,152615.0000,177698797.6800,-0.0095,-0.0009,0.0060,13.0000,11.0421,11.0620,11.1160,11.1133
2025/09/16 10:30,11.0421,11.0515,11.0136,11.0421,66289.0000,77152454.2400,0.0095,0.0009,0.0034,13.0000,11.0383,11.0553,11.1103,11.1116
2025/09/16 11:00,11.0421,11.0515,11.0326,11.0421,74430.0000,86706548.7000,0.0000,0.0000,0.0017,13.0000,11.0383,11.0534,11.1027,11.1105
2025/09/16 11:30,11.0326,11.0705,11.0326,11.0705,62861.0000,73274153.4500,0.0284,0.0026,0.0034,14.0000,11.0458,11.0534,11.0947,11.1095
2025/09/16 13:30,11.0705,11.0989,11.0610,11.0705,83583.0000,97646535.7900,0.0000,0.0000,0.0034,13.0000,11.0515,11.0534,11.0880,11.1097
2025/09/16 14:00,11.0610,11.0800,11.0421,11.0705,79819.0000,93150199.7100,0.0000,0.0000,0.0034,13.0000,11.0591,11.0506,11.0823,11.1097
2025/09/16 14:30,11.0705,11.0705,11.0326,11.0421,91860.0000,107095398.4300,-0.0284,-0.0026,0.0034,13.0000,11.0591,11.0487,11.0752,11.1092
2025/09/16 15:00,11.0421,11.0421,11.0231,11.0326,96591.0000,112445375.9300,-0.0095,-0.0009,0.0017,15.0000,11.0572,11.0477,11.0676,11.1087
2025/09/17 10:00,11.0326,11.0610,10.9757,10.9947,219834.0000,255406230.2300,-0.0379,-0.0034,0.0077,13.0000,11.0421,11.0439,11.0601,11.1078
2025/09/17 10:30,10.9947,11.0326,10.9852,11.0326,65836.0000,76509857.5900,0.0379,0.0034,0.0043,13.0000,11.0345,11.0430,11.0558,11.1071
2025/09/17 11:00,11.0231,11.0610,11.0231,11.0421,88104.0000,102637666.0300,0.0095,0.0009,0.0034,13.0000,11.0288,11.0439,11.0530,11.1063
2025/09/17 11:30,11.0326,11.0515,11.0136,11.0421,56019.0000,65200178.4100,0.0000,0.0000,0.0034,14.0000,11.0288,11.0439,11.0496,11.1052
2025/09/17 13:30,11.0421,11.0421,11.0041,11.0136,115953.0000,134757072.0100,-0.0284,-0.0026,0.0034,13.0000,11.0250,11.0411,11.0473,11.1037
2025/09/17 14:00,11.0136,11.0326,11.0041,11.0231,65518.0000,76147571.9400,0.0095,0.0009,0.0026,13.0000,11.0307,11.0364,11.0449,11.1024
2025/09/17 14:30,11.0231,11.0515,11.0136,11.0231,86206.0000,100368253.1900,0.0000,0.0000,0.0034,13.0000,11.0288,11.0316,11.0425,11.1013
2025/09/17 15:00,11.0231,11.0421,11.0136,11.0326,73659.0000,85723441.0400,0.0095,0.0009,0.0026,15.0000,11.0269,11.0278,11.0392,11.1000
2025/09/18 10:00,11.0421,11.0515,10.9662,10.9757,209818.0000,243531922.7400,-0.0569,-0.0052,0.0077,13.0000,11.0136,11.0212,11.0349,11.0984
2025/09/18 10:30,10.9852,10.9947,10.9568,10.9568,126767.0000,146767001.0200,-0.0190,-0.0017,0.0035,13.0000,11.0022,11.0136,11.0307,11.0962
2025/09/18 11:00,10.9568,10.9568,10.9094,10.9188,215692.0000,248783552.4000,-0.0379,-0.0035,0.0043,13.0000,10.9814,11.0060,11.0250,11.0934
2025/09/18 11:30,10.9188,10.9283,10.9094,10.9188,99143.0000,114157549.7800,0.0000,0.0000,0.0017,14.0000,10.9605,10.9947,11.0188,11.0906
2025/09/18 13:30,10.9188,10.9378,10.8999,10.9094,144282.0000,166145748.5300,-0.0095,-0.0009,0.0035,13.0000,10.9359,10.9814,11.0127,11.0869
2025/09/18 14:00,10.9094,10.9188,10.8525,10.8620,210392.0000,241573262.5000,-0.0474,-0.0043,0.0061,13.0000,10.9132,10.9634,11.0037,11.0827
2025/09/18 14:30,10.8525,10.8620,10.8051,10.8051,190687.0000,217902857.9100,-0.0569,-0.0052,0.0052,13.0000,10.8828,10.9425,10.9918,11.0774
2025/09/18 15:00,10.8146,10.8241,10.7861,10.8146,189379.0000,215965305.2800,0.0095,0.0009,0.0035,15.0000,10.8620,10.9217,10.9790,11.0725
2025/09/19 10:00,10.8146,10.8620,10.7767,10.8241,228089.0000,260283046.9300,0.0095,0.0009,0.0079,13.0000,10.8430,10.9018,10.9667,11.0683
2025/09/19 10:30,10.8146,10.8241,10.7956,10.8051,82121.0000,93631702.8000,-0.0190,-0.0018,0.0026,13.0000,10.8222,10.8790,10.9534,11.0635
2025/09/19 11:00,10.8051,10.8430,10.7861,10.8241,96435.0000,109999460.1400,0.0190,0.0018,0.0053,13.0000,10.8146,10.8639,10.9425,11.0588
2025/09/19 11:30,10.8335,10.8999,10.8241,10.8999,87567.0000,100279570.3800,0.0758,0.0070,0.0070,14.0000,10.8335,10.8582,10.9359,11.0548
2025/09/19 13:30,10.8999,10.9094,10.8525,10.8620,98814.0000,113504061.0000,-0.0379,-0.0035,0.0052,13.0000,10.8430,10.8525,10.9293,11.0504
2025/09/19 14:00,10.8714,10.8809,10.8525,10.8620,44184.0000,50659419.6000,0.0000,0.0000,0.0026,13.0000,10.8506,10.8468,10.9207,11.0460
2025/09/19 14:30,10.8714,10.9094,10.8620,10.8999,75431.0000,86642636.7300,0.0379,0.0035,0.0044,13.0000,10.8696,10.8459,10.9136,11.0417
2025/09/19 15:00,10.8904,10.9094,10.8525,10.8525,122010.0000,140004199.3300,-0.0474,-0.0043,0.0052,15.0000,10.8752,10.8449,10.9041,11.0365
2025/09/22 10:00,10.8430,10.8714,10.7956,10.8051,134857.0000,154060197.4000,-0.0474,-0.0044,0.0070,13.0000,10.8563,10.8449,10.8937,11.0305
2025/09/22 10:30,10.7956,10.8430,10.7956,10.8241,75426.0000,86087649.1200,0.0190,0.0018,0.0044,13.0000,10.8487,10.8459,10.8838,11.0248
2025/09/22 11:00,10.8241,10.8430,10.7861,10.7861,92753.0000,105737276.0000,-0.0379,-0.0035,0.0053,13.0000,10.8335,10.8421,10.8719,11.0185
2025/09/22 11:30,10.7861,10.8335,10.7861,10.8241,51021.0000,58126582.7800,0.0379,0.0035,0.0044,14.0000,10.8184,10.8440,10.8615,11.0130
2025/09/22 13:30,10.8146,10.8430,10.8051,10.8146,48170.0000,55003680.6200,-0.0095,-0.0009,0.0035,13.0000,10.8108,10.8430,10.8534,11.0079
2025/09/22 14:00,10.8051,10.8146,10.7861,10.8051,49596.0000,56507373.2500,-0.0095,-0.0009,0.0026,13.0000,10.8108,10.8335,10.8459,11.0027
2025/09/22 14:30,10.7956,10.8051,10.7767,10.7861,61859.0000,70431564.0000,-0.0190,-0.0018,0.0026,13.0000,10.8032,10.8260,10.8392,10.9970
2025/09/22 15:00,10.7861,10.8146,10.7861,10.7861,82720.0000,94204115.7800,0.0000,0.0000,0.0026,15.0000,10.8032,10.8184,10.8326,10.9913
2025/09/23 10:00,10.7767,10.9473,10.7293,10.9094,408185.0000,467061700.7200,0.1232,0.0114,0.0202,13.0000,10.8203,10.8193,10.8326,10.9871
2025/09/23 10:30,10.9094,10.9662,10.8904,10.9094,262282.0000,302471407.6600,0.0000,0.0000,0.0070,13.0000,10.8392,10.8250,10.8350,10.9830
2025/09/23 11:00,10.8999,10.9662,10.8620,10.9662,220102.0000,253721266.2000,0.0569,0.0052,0.0096,13.0000,10.8714,10.8411,10.8430,10.9792
2025/09/23 11:30,10.9568,10.9757,10.9283,10.9378,120107.0000,138763921.6600,-0.0284,-0.0026,0.0043,14.0000,10.9018,10.8525,10.8492,10.9743
2025/09/23 13:30,10.9378,10.9473,10.9094,10.9188,87327.0000,100624493.2200,-0.0190,-0.0017,0.0035,13.0000,10.9283,10.8658,10.8539,10.9695
2025/09/23 14:00,10.9283,10.9473,10.8999,10.9473,76832.0000,88513213.0000,0.0284,0.0026,0.0043,13.0000,10.9359,10.8781,10.8610,10.9656
2025/09/23 14:30,10.9473,10.9568,10.9188,10.9283,86498.0000,99823056.7000,-0.0190,-0.0017,0.0035,13.0000,10.9397,10.8895,10.8662,10.9613
2025/09/23 15:00,10.9188,10.9283,10.9094,10.9188,80097.0000,92292125.3500,-0.0095,-0.0009,0.0017,15.0000,10.9302,10.9008,10.8672,10.9569
2025/09/24 10:00,10.9094,11.0136,10.8904,10.9947,317083.0000,366606237.5200,0.0758,0.0069,0.0113,13.0000,10.9416,10.9217,10.8738,10.9544
2025/09/24 10:30,10.9947,11.0041,10.8620,10.8904,170861.0000,196941895.5800,-0.1043,-0.0095,0.0129,13.0000,10.9359,10.9321,10.8752,10.9506
2025/09/24 11:00,10.8809,10.8904,10.8525,10.8714,115527.0000,132511478.3900,-0.0190,-0.0017,0.0035,13.0000,10.9207,10.9283,10.8738,10.9468
2025/09/24 11:30,10.8714,10.8809,10.8430,10.8525,94403.0000,108136962.2100,-0.0190,-0.0017,0.0035,14.0000,10.9056,10.9226,10.8738,10.9425
2025/09/24 13:30,10.8525,10.8714,10.8430,10.8620,77709.0000,89021432.4000,0.0095,0.0009,0.0026,13.0000,10.8942,10.9122,10.8767,10.9392
2025/09/24 14:00,10.8525,10.8904,10.8525,10.8809,65092.0000,74639716.8200,0.0190,0.0017,0.0035,13.0000,10.8714,10.9065,10.8795,10.9361
2025/09/24 14:30,10.8904,10.8904,10.8525,10.8525,83253.0000,95445779.1800,-0.0284,-0.0026,0.0035,13.0000,10.8639,10.8999,10.8828,10.9324
2025/09/24 15:00,10.8620,10.8714,10.8335,10.8620,215655.0000,246910678.9600,0.0095,0.0009,0.0035,15.0000,10.8620,10.8914,10.8847,10.9285
2025/09/25 10:00,10.8335,10.8714,10.7672,10.8241,295344.0000,336689971.5600,-0.0379,-0.0035,0.0096,13.0000,10.8563,10.8809,10.8852,10.9245
2025/09/25 10:30,10.8241,10.8335,10.7861,10.7956,83688.0000,95370961.0000,-0.0284,-0.0026,0.0044,13.0000,10.8430,10.8686,10.8847,10.9204
2025/09/25 11:00,10.7956,10.8335,10.7956,10.8051,52611.0000,59990363.5100,0.0095,0.0009,0.0035,13.0000,10.8278,10.8496,10.8857,10.9166
2025/09/25 11:30,10.8051,10.8335,10.7956,10.8051,62221.0000,70963232.1600,0.0000,0.0000,0.0035,14.0000,10.8184,10.8411,10.8866,10.9127
2025/09/25 13:30,10.8051,10.8146,10.7861,10.8146,73052.0000,83250273.8200,0.0095,0.0009,0.0026,13.0000,10.8089,10.8354,10.8819,10.9090
2025/09/25 14:00,10.8146,10.8241,10.7956,10.8241,60776.0000,69339294.9700,0.0095,0.0009,0.0026,13.0000,10.8089,10.8326,10.8776,10.9054
2025/09/25 14:30,10.8241,10.8430,10.8146,10.8335,47727.0000,54553397.0900,0.0095,0.0009,0.0026,13.0000,10.8165,10.8297,10.8710,10.9019
2025/09/25 15:00,10.8335,10.8430,10.8051,10.8051,97857.0000,111785653.8600,-0.0284,-0.0026,0.0035,15.0000,10.8165,10.8222,10.8643,10.8975
2025/09/26 10:00,10.7956,10.8241,10.7293,10.7672,230412.0000,261588932.5800,-0.0379,-0.0035,0.0088,13.0000,10.8089,10.8136,10.8568,10.8925
2025/09/26 10:30,10.7577,10.7767,10.7388,10.7482,95287.0000,108149241.9000,-0.0190,-0.0018,0.0035,13.0000,10.7956,10.8023,10.8468,10.8871
2025/09/26 11:00,10.7577,10.7767,10.7482,10.7672,69029.0000,78363601.0000,0.0190,0.0018,0.0026,13.0000,10.7842,10.7966,10.8387,10.8825
2025/09/26 11:30,10.7672,10.7767,10.7577,10.7672,32183.0000,36547630.7000,0.0000,0.0000,0.0018,14.0000,10.7710,10.7937,10.8312,10.8781
2025/09/26 13:30,10.7672,10.8051,10.7577,10.7956,92673.0000,105435752.0600,0.0284,0.0026,0.0044,13.0000,10.7691,10.7928,10.8212,10.8748
2025/09/26 14:00,10.8051,10.8430,10.7956,10.8146,92988.0000,106190193.4000,0.0190,0.0018,0.0044,13.0000,10.7786,10.7937,10.8174,10.8711
2025/09/26 14:30,10.8241,10.8430,10.8146,10.8241,69860.0000,79825380.0000,0.0095,0.0009,0.0026,13.0000,10.7937,10.7947,10.8151,10.8675
2025/09/26 15:00,10.8241,10.8335,10.8051,10.8051,70807.0000,80816956.2400,-0.0190,-0.0018,0.0026,15.0000,10.8013,10.7928,10.8127,10.8635
2025/09/29 10:00,10.8051,10.8051,10.7198,10.7388,222807.0000,252472934.0000,-0.0663,-0.0061,0.0079,13.0000,10.7956,10.7833,10.8065,10.8590
2025/09/29 10:30,10.7293,10.7388,10.6819,10.6914,202103.0000,228281297.0000,-0.0474,-0.0044,0.0053,13.0000,10.7748,10.7719,10.7970,10.8534
2025/09/29 11:00,10.7008,10.7103,10.6819,10.7008,89107.0000,100524474.9600,0.0095,0.0009,0.0027,13.0000,10.7520,10.7653,10.7895,10.8481
2025/09/29 11:30,10.7008,10.7293,10.6914,10.7103,69906.0000,78962223.3600,0.0095,0.0009,0.0035,14.0000,10.7293,10.7615,10.7819,10.8427
2025/09/29 13:30,10.7103,10.7293,10.6914,10.7198,81384.0000,91974564.1000,0.0095,0.0009,0.0035,13.0000,10.7122,10.7568,10.7767,10.8384
2025/09/29 14:00,10.7198,10.8620,10.7198,10.8620,250342.0000,285162210.9000,0.1422,0.0133,0.0133,13.0000,10.7369,10.7662,10.7800,10.8369
2025/09/29 14:30,10.8714,10.8809,10.7861,10.8051,133836.0000,153036046.4400,-0.0569,-0.0052,0.0087,13.0000,10.7596,10.7672,10.7800,10.8350
2025/09/29 15:00,10.7956,10.8146,10.7767,10.7767,126527.0000,144043222.9800,-0.0284,-0.0026,0.0035,15.0000,10.7748,10.7634,10.7786,10.8326
2025/09/30 10:00,10.7767,10.7767,10.7103,10.7198,262300.0000,297033406.3200,-0.0569,-0.0053,0.0062,13.0000,10.7767,10.7530,10.7738,10.8294
2025/09/30 10:30,10.7198,10.7293,10.7103,10.7198,120400.0000,136169266.0000,0.0000,0.0000,0.0018,13.0000,10.7767,10.7444,10.7686,10.8271
2025/09/30 11:00,10.7198,10.7293,10.7008,10.7103,105779.0000,119533114.2000,-0.0095,-0.0009,0.0027,13.0000,10.7463,10.7416,10.7624,10.8255
2025/09/30 11:30,10.7103,10.7293,10.7008,10.7198,53267.0000,60203446.7200,0.0095,0.0009,0.0027,14.0000,10.7293,10.7444,10.7582,10.8239
2025/09/30 13:30,10.7293,10.7388,10.7198,10.7388,42248.0000,47829776.0700,0.0190,0.0018,0.0018,13.0000,10.7217,10.7482,10.7568,10.8225
2025/09/30 14:00,10.7293,10.7672,10.7293,10.7482,59906.0000,67921749.0300,0.0095,0.0009,0.0035,13.0000,10.7274,10.7520,10.7568,10.8215
2025/09/30 14:30,10.7482,10.7577,10.7198,10.7198,58010.0000,65685180.0300,-0.0284,-0.0026,0.0035,13.0000,10.7274,10.7520,10.7544,10.8198
2025/09/30 15:00,10.7293,10.7482,10.7103,10.7482,130569.0000,147848142.9100,0.0284,0.0027,0.0035,15.0000,10.7350,10.7406,10.7534,10.8173
2025/10/09 10:00,10.7388,10.7482,10.6819,10.7103,255794.0000,288954235.4800,-0.0379,-0.0035,0.0062,13.0000,10.7331,10.7312,10.7492,10.8147
2025/10/09 10:30,10.7198,10.7482,10.7008,10.7293,110253.0000,124717250.7500,0.0190,0.0018,0.0044,13.0000,10.7312,10.7264,10.7449,10.8125
2025/10/09 11:00,10.7293,10.7672,10.7103,10.7577,143628.0000,162709832.5400,0.0284,0.0027,0.0053,13.0000,10.7331,10.7302,10.7416,10.8102
2025/10/09 11:30,10.7577,10.7577,10.7198,10.7388,83788.0000,94912691.4000,-0.0190,-0.0018,0.0035,14.0000,10.7369,10.7321,10.7383,10.8083
2025/10/09 13:30,10.7388,10.7577,10.7198,10.7577,96445.0000,109307891.0000,0.0190,0.0018,0.0035,13.0000,10.7388,10.7369,10.7392,10.8075
2025/10/09 14:00,10.7482,10.7767,10.7388,10.7482,93867.0000,106499053.3900,-0.0095,-0.0009,0.0035,13.0000,10.7463,10.7397,10.7421,10.8062
2025/10/09 14:30,10.7482,10.7861,10.7388,10.7767,97813.0000,111021205.2000,0.0284,0.0026,0.0044,13.0000,10.7558,10.7435,10.7459,10.8060
2025/10/09 15:00,10.7861,10.8146,10.7767,10.8051,165881.0000,188939523.2000,0.0284,0.0026,0.0035,15.0000,10.7653,10.7492,10.7506,10.8057
2025/10/10 10:00,10.7767,10.8904,10.7672,10.8430,353101.0000,404159377.3400,0.0379,0.0035,0.0114,13.0000,10.7861,10.7615,10.7568,10.8062
2025/10/10 10:30,10.8430,10.8809,10.8146,10.8335,181209.0000,207345006.7900,-0.0095,-0.0009,0.0061,13.0000,10.8013,10.7700,10.7553,10.8067
2025/10/10 11:00,10.8335,10.8335,10.7956,10.8241,128677.0000,146825198.0000,-0.0095,-0.0009,0.0035,13.0000,10.8165,10.7814,10.7563,10.8073
2025/10/10 11:30,10.8146,10.8430,10.8146,10.8241,44197.0000,50492810.0000,0.0000,0.0000,0.0026,14.0000,10.8260,10.7909,10.7587,10.8079
2025/10/10 13:30,10.8335,10.8620,10.8335,10.8430,80935.0000,92624814.1800,0.0190,0.0018,0.0026,13.0000,10.8335,10.7994,10.7648,10.8068
2025/10/10 14:00,10.8335,10.8620,10.8335,10.8620,80296.0000,91881273.0600,0.0190,0.0017,0.0026,13.0000,10.8373,10.8117,10.7719,10.8060
2025/10/10 14:30,10.8525,10.8620,10.8146,10.8335,95363.0000,108974314.3600,-0.0284,-0.0026,0.0044,13.0000,10.8373,10.8193,10.7781,10.8038
2025/10/10 15:00,10.8241,10.8430,10.8146,10.8335,124170.0000,141910718.8600,0.0000,0.0000,0.0026,15.0000,10.8392,10.8278,10.7838,10.8021
2025/10/13 10:00,10.7293,10.7861,10.6914,10.7293,403388.0000,456393219.9900,-0.1043,-0.0096,0.0087,13.0000,10.8203,10.8231,10.7833,10.7989
2025/10/13 10:30,10.7198,10.7861,10.7198,10.7577,135678.0000,153875180.0100,0.0284,0.0027,0.0062,13.0000,10.8032,10.8184,10.7838,10.7958
2025/10/13 11:00,10.7672,10.8241,10.7482,10.7861,127904.0000,145652620.3000,0.0284,0.0026,0.0070,13.0000,10.7880,10.8127,10.7871,10.7934
2025/10/13 11:30,10.7956,10.8146,10.7767,10.7861,57894.0000,65925609.0000,0.0000,0.0000,0.0035,14.0000,10.7786,10.8079,10.7890,10.7912
